date,u10,v10,u100,v100,production
2020-06-24 15:00:00,4.20258017,-1.861204013,7.707893387,-2.940323678,0.63189548
2020-06-24 16:00:00,4.17078423,-1.758041531,7.86966482,-2.894694017,0.646273826
2020-06-24 17:00:00,4.261125076,-1.369824822,7.851826905,-2.135683561,0.721924616
2020-06-24 18:00:00,4.350961225,-1.054907771,7.792162156,-1.421189847,0.605770114
2020-06-24 19:00:00,4.321688772,-0.831841527,7.554733361,-1.014974573,0.534160315
2020-06-24 20:00:00,4.103659467,-0.580722327,7.137695218,-0.618219107,0.437834779
2020-06-24 21:00:00,3.895219414,-0.145901514,6.815997653,0.184751632,0.357861097
2020-06-24 22:00:00,3.724631672,-0.025092818,6.507217198,0.466876487,0.445822745
2020-06-24 23:00:00,4.311594822,0.131460774,7.096483484,0.80409081,0.328164636
2020-06-25 00:00:00,5.92208443,1.787490093,8.183366078,2.595889688,0.174513671
2020-06-25 01:00:00,4.683938413,1.882133705,6.452930382,2.550041701,0.229865611
2020-06-25 02:00:00,4.60004167,2.625123316,6.579835286,3.590478187,0.300441683
2020-06-25 03:00:00,3.449066081,2.238522933,5.2892997,3.480023063,0.247345168
2020-06-25 04:00:00,2.851370324,2.974343795,4.260631377,4.702012225,0.2979983
2020-06-25 05:00:00,1.014963822,3.204255812,1.257215312,5.347603382,0.204492059
2020-06-25 06:00:00,-0.787993651,2.907776842,-1.499105489,4.940696861,0.092848415
2020-06-25 07:00:00,-1.342370174,2.575966181,-2.396168727,4.380168846,0.090780942
2020-06-25 08:00:00,-1.629702812,2.418253707,-2.909831434,4.129423018,0.053942297
2020-06-25 09:00:00,-1.687279009,2.11921447,-3.361048871,3.982149519,0.030824172
2020-06-25 10:00:00,-1.885779801,2.023460467,-3.740420674,3.740925684,0.011840992
2020-06-25 11:00:00,-1.824365192,1.666047133,-4.007659573,3.377185534,0.000916268
2020-06-25 12:00:00,-1.69550418,1.331676205,-4.235954109,3.092795329,0.017761488
2020-06-25 13:00:00,-1.711954522,1.164746767,-4.306456834,2.782378342,0.0645616
2020-06-25 14:00:00,-1.72675983,0.947636088,-4.475663373,2.400229004,0.079785731
2020-06-25 15:00:00,-1.689472388,0.7218205,-4.498492826,1.908259341,0.083544778
2020-06-25 16:00:00,-1.663700186,0.534920977,-4.325929015,1.417559278,0.010713278
2020-06-25 17:00:00,-1.66534522,0.374136181,-4.244683018,1.026522746,0.001773798
2020-06-25 18:00:00,-1.702084317,0.27991834,-4.199024111,0.77387252,0.0
2020-06-25 19:00:00,-1.728404864,0.199013888,-4.116435205,0.616442228,0.0
2020-06-25 20:00:00,-1.703729351,0.163170144,-4.036532117,0.600572239,0.0
2020-06-25 21:00:00,-1.716889624,0.111452742,-4.050632662,0.582163051,0.0
2020-06-25 22:00:00,-1.664796875,0.008529991,-4.08890557,0.399975576,0.0
2020-06-25 23:00:00,-2.073862044,0.124766133,-3.962000666,0.273650463,0.0
2020-06-26 00:00:00,-1.657668394,0.165218358,-2.989063067,0.184143724,0.00158291
2020-06-26 01:00:00,-1.117755534,0.843407774,-1.634495462,1.125106221,0.0
2020-06-26 02:00:00,-1.55695222,1.629739511,-2.147967504,2.090087332,0.0
2020-06-26 03:00:00,-1.369835554,1.983685632,-1.912764182,2.571383604,0.0
2020-06-26 04:00:00,-1.350402072,2.491605578,-1.886262399,3.293925154,0.0
2020-06-26 05:00:00,-1.50698041,2.743386676,-2.13869188,3.74954433,0.0
2020-06-26 06:00:00,-1.660782537,2.403966388,-2.538206256,3.587121767,0.0
2020-06-26 07:00:00,-1.239908848,1.190090979,-2.941695899,2.803671756,0.0
2020-06-26 08:00:00,-1.352067799,0.685560394,-3.49558316,1.779573608,0.0
2020-06-26 09:00:00,-1.631354693,0.668129394,-3.498233338,1.339480119,0.0
2020-06-26 10:00:00,-1.60692403,0.865680718,-3.463118476,1.657159544,0.0
2020-06-26 11:00:00,-1.631909935,0.976077045,-3.720185769,2.049481691,0.001013178
2020-06-26 12:00:00,-1.825134268,0.946056991,-4.024956272,1.971256119,0.024527769
2020-06-26 13:00:00,-1.940069431,0.686044588,-4.232332722,1.42725996,0.043416971
2020-06-26 14:00:00,-2.195480904,0.300141636,-4.384717973,0.539907279,0.024715721
2020-06-26 15:00:00,-2.347617304,0.084190925,-4.452960064,-0.033348826,0.052438679
2020-06-26 16:00:00,-2.361498362,0.055623454,-4.619921296,-0.145014339,0.034019359
2020-06-26 17:00:00,-2.305974129,0.196039835,-4.844523905,0.080108111,0.034019358
2020-06-26 18:00:00,-2.262665227,0.342750745,-4.802121053,0.323741956,0.043041065
2020-06-26 19:00:00,-2.251005138,0.313214885,-4.501325818,0.303439136,0.055070011
2020-06-26 20:00:00,-2.258223288,0.185387558,-4.119700145,0.040099612,0.057795318
2020-06-26 21:00:00,-2.179378877,0.031897927,-3.488957714,-0.253694142,0.109670141
2020-06-26 22:00:00,-2.013916661,-0.289122973,-3.047040486,-0.787538891,0.229677656
2020-06-26 23:00:00,-1.740737433,-0.560756042,-2.668727536,-1.647423049,0.087867679
2020-06-27 00:00:00,-1.121086988,-0.911796996,-1.918064538,-2.153799276,0.047269995
2020-06-27 01:00:00,-1.691774595,-0.404746876,-2.312062035,-0.680020723,0.03298562
2020-06-27 02:00:00,-1.699212299,-1.194692208,-2.247496433,-1.707722015,0.108918331
2020-06-27 03:00:00,-1.583069703,-2.466378281,-2.104627867,-3.367693646,0.105817119
2020-06-27 04:00:00,-0.991486237,-2.405613256,-1.336022459,-3.293637673,0.028380791
2020-06-27 05:00:00,-0.590994528,-2.377146757,-0.811255227,-3.268486587,0.0
2020-06-27 06:00:00,-0.581840432,-2.107809888,-0.879942038,-3.295034955,0.0
2020-06-27 07:00:00,-0.582984694,-1.591033455,-1.279012406,-4.150171856,0.0
2020-06-27 08:00:00,-0.702560076,-2.003797682,-1.498123331,-5.209312005,0.0
2020-06-27 09:00:00,-0.352415896,-2.084270283,-0.856588522,-5.52859106,0.015118408
2020-06-27 10:00:00,-0.076648749,-2.194851681,-0.218488054,-5.965940488,0.146132877
2020-06-27 11:00:00,-0.13958316,-2.538639392,-0.235659756,-6.834351573,0.269241607
2020-06-27 12:00:00,-0.304356891,-3.01928527,-0.649841223,-7.599363751,0.206465555
2020-06-27 13:00:00,-0.249432314,-3.409604758,-0.541316062,-8.137317521,0.388873216
2020-06-27 14:00:00,-0.377589661,-3.854120079,-0.804386546,-8.727669384,0.292077806
2020-06-27 15:00:00,0.265485597,-4.124004381,0.359168022,-9.024591919,0.415562435
2020-06-27 16:00:00,1.089926385,-4.188601435,2.085267568,-8.898137851,0.415468457
2020-06-27 17:00:00,1.295321418,-4.198455223,2.673913533,-8.712997918,0.475331262
2020-06-27 18:00:00,0.520083897,-4.230206318,1.3997732,-8.839451986,0.701531788
2020-06-27 19:00:00,0.439985555,-4.328196764,1.002763436,-9.149648705,0.79748142
2020-06-27 20:00:00,0.569859295,-4.738771261,1.346884356,-9.58560085,0.670049779
2020-06-27 21:00:00,0.706598607,-5.09241276,1.410763089,-9.876235614,0.741189726
2020-06-27 22:00:00,0.958908383,-5.325071642,1.885388949,-10.01037474,0.781881386
2020-06-27 23:00:00,1.018982139,-5.713201399,1.800217304,-10.01177202,0.878488846
2020-06-28 00:00:00,1.10422966,-5.880715793,2.006277736,-10.21437798,0.965604724
2020-06-28 01:00:00,1.126888932,-6.066392965,1.973636052,-9.934604188,0.966826394
2020-06-28 02:00:00,0.866016454,-6.419255649,1.461932807,-9.908569181,0.929423912
2020-06-28 03:00:00,0.959400366,-6.728729292,1.468455936,-10.14415425,0.874635803
2020-06-28 04:00:00,0.975064764,-6.70781891,1.556155784,-10.12954924,0.788741642
2020-06-28 05:00:00,0.620808374,-6.394163192,1.054599629,-9.925714186,0.635372598
2020-06-28 06:00:00,0.382830016,-6.071097801,0.752361311,-9.998739206,0.609999044
2020-06-28 07:00:00,0.101473324,-5.431240135,0.300815813,-9.871104171,0.526454271
2020-06-28 08:00:00,-0.163014015,-5.174565205,-0.176097409,-10.02731421,0.527112103
2020-06-28 09:00:00,-0.160001631,-5.377395903,-0.133334674,-10.38164431,0.675124495
2020-06-28 10:00:00,0.178590362,-5.812854593,0.455921329,-10.96012947,0.78206935
2020-06-28 11:00:00,0.33222196,-6.188195936,0.736415884,-11.4497146,0.795789852
2020-06-28 12:00:00,0.32258233,-6.299020957,0.761058816,-11.53289962,0.770980164
2020-06-28 13:00:00,0.265949506,-6.007843898,0.676258137,-11.02743948,0.955361306
2020-06-28 14:00:00,-0.102766329,-6.037641191,0.111645067,-10.60643437,0.721830642
2020-06-28 15:00:00,-0.085294501,-5.855198115,0.102947561,-10.61214937,0.386335859
2020-06-28 16:00:00,0.493685757,-5.546247232,1.13650114,-10.31814429,0.407574467
2020-06-28 17:00:00,0.878065991,-5.618910807,1.766345502,-9.991119204,0.357297234
2020-06-28 18:00:00,1.115441872,-5.64818534,2.357051089,-10.06858922,0.550230231
2020-06-28 19:00:00,0.905177449,-5.998434226,1.960589793,-10.42736432,0.343482748
2020-06-28 20:00:00,1.265458609,-5.768942792,2.422282381,-10.17272925,0.283901882
2020-06-28 21:00:00,1.293172544,-5.921588575,2.405612162,-10.26670928,0.21313786
2020-06-28 22:00:00,1.161832589,-6.151602769,2.168605135,-10.49848434,0.253453615
2020-06-28 23:00:00,1.401618378,-6.197082848,2.462145948,-10.15113925,0.315383885
2020-06-29 00:00:00,1.575131712,-6.138011021,2.841937025,-9.885074175,0.178648621
2020-06-29 01:00:00,4.176267006,-6.06988375,5.995166676,-9.174314459,0.230335493
2020-06-29 02:00:00,4.37175145,-6.273559057,7.066419837,-10.15555901,0.219904141
2020-06-29 03:00:00,5.004476365,-6.166729362,7.688338386,-9.324815754,0.77013437
2020-06-29 04:00:00,5.92418908,-4.919717308,8.913067978,-7.345007054,0.797293458
2020-06-29 05:00:00,4.733605633,-3.778037338,7.496030569,-5.753993365,0.830467039
2020-06-29 06:00:00,3.839368284,-3.772046888,6.477785332,-6.011398358,0.551451919
2020-06-29 07:00:00,3.56641793,-4.118494592,6.66516218,-7.231533855,0.629640058
2020-06-29 08:00:00,3.455158167,-4.661628745,6.536340597,-8.165597447,0.776524734
2020-06-29 09:00:00,3.516507008,-5.193780406,6.514151234,-9.006493571,0.687529352
2020-06-29 10:00:00,3.496230696,-5.472835545,6.451897741,-9.334968619,0.977069821
2020-06-29 11:00:00,2.946170746,-5.233716741,5.534737383,-8.972451612,0.991166223
2020-06-29 12:00:00,3.909035612,-5.149850438,7.091074685,-8.558573051,0.991448153
2020-06-29 13:00:00,4.308842892,-4.375584747,7.768466643,-7.282895408,0.976036065
2020-06-29 14:00:00,5.175525253,-4.088542341,8.609813343,-6.707168233,0.943614294
2020-06-29 15:00:00,4.818350219,-3.973226174,8.286218459,-6.424679691,0.926792566
2020-06-29 16:00:00,4.963403835,-3.889359871,8.381755996,-6.178622019,0.808100745
2020-06-29 17:00:00,4.851104261,-3.80449516,8.228895936,-6.007217766,0.853115283
2020-06-29 18:00:00,4.340557124,-3.51345912,7.655670712,-5.756979502,0.878770782
2020-06-29 19:00:00,4.020295375,-3.294807687,7.142233495,-5.420740498,0.214829424
2020-06-29 20:00:00,4.148712018,-3.252874536,7.040532246,-5.098237723,0.07818814
2020-06-29 21:00:00,3.752544076,-2.882964235,6.381015052,-4.588802785,0.308147728
2020-06-29 22:00:00,3.4582776,-2.538014143,5.889767199,-3.949172281,0.531622958
2020-06-29 23:00:00,3.421884219,-3.149040065,5.729510685,-4.422176351,0.32149233
2020-06-30 00:00:00,4.228777455,-2.885460256,6.241098788,-3.843463038,0.246029505
2020-06-30 01:00:00,5.492730099,-1.580109958,7.679396958,-2.134075331,0.527300053
2020-06-30 02:00:00,5.730590924,-0.958640483,8.397737965,-1.406539661,0.763743993
2020-06-30 03:00:00,5.809743253,-1.200323057,8.535567552,-1.766711312,0.624001485
2020-06-30 04:00:00,5.727764055,-1.093522377,8.60687522,-1.557026127,0.861291207
2020-06-30 05:00:00,5.182582199,-1.094443072,8.079964195,-1.508892588,0.845127323
2020-06-30 06:00:00,5.043661785,-0.679209393,7.928255934,-0.854387115,0.304012774
2020-06-30 07:00:00,4.164101723,-0.406223172,7.433888006,-0.444975407,0.595244789
2020-06-30 08:00:00,3.399231771,-0.295279362,7.078306815,-0.11246671,0.618080994
2020-06-30 09:00:00,3.636284919,-0.495990985,7.040977968,-0.458806884,0.537731399
2020-06-30 10:00:00,3.580151379,-0.539263675,7.080221115,-0.648021484,0.428531144
2020-06-30 11:00:00,3.37661682,-0.365252222,6.81509059,-0.303894346,0.165679915
2020-06-30 12:00:00,3.205793171,-0.385507523,6.55043864,-0.223671781,0.172164266
2020-06-30 13:00:00,3.451730764,-0.688876696,6.49731682,-0.722711458,0.106662904
2020-06-30 14:00:00,3.815185335,-0.862427801,7.13095006,-0.781356918,0.579832709
2020-06-30 15:00:00,4.452846188,-0.31415362,7.113721361,-0.018965928,0.795977796
2020-06-30 16:00:00,4.540075285,0.171513266,7.806219321,0.868461612,0.900291315
2020-06-30 17:00:00,4.716148833,0.204658304,7.935913134,1.040525181,0.911944356
2020-06-30 18:00:00,4.811454698,1.683755655,8.003392202,3.597688576,0.95376373
2020-06-30 19:00:00,4.631746604,3.970302975,7.469302553,7.022915444,0.989098747
2020-06-30 20:00:00,4.25900375,3.957413237,6.828490688,6.964823242,0.956113118
2020-06-30 21:00:00,3.9767207,4.005749752,6.355180058,7.057217506,0.960154099
2020-06-30 22:00:00,4.039719492,3.72677901,6.504974019,6.619589586,0.956864945
2020-06-30 23:00:00,4.517056495,3.34054724,7.323337192,5.958998263,0.931773299
2020-07-01 00:00:00,5.480614947,3.793529435,8.499195855,6.530514876,0.923221479
2020-07-01 01:00:00,4.913157589,5.660684623,7.272647254,8.533431878,0.750963249
2020-07-01 02:00:00,5.240476893,5.451494963,7.77212634,8.229028899,0.773987394
2020-07-01 03:00:00,5.772807576,5.74876448,8.448026937,8.403931628,0.696175157
2020-07-01 04:00:00,5.284352434,5.074191345,8.092892725,7.873032195,0.641481048
2020-07-01 05:00:00,5.593422619,5.037350251,8.460857592,7.681103537,0.631143673
2020-07-01 06:00:00,4.61029987,3.638235599,7.298766803,6.05074182,0.561413379
2020-07-01 07:00:00,3.904796697,2.935714048,6.691143621,5.448643047,0.564044717
2020-07-01 08:00:00,3.777052864,2.536813926,6.759421038,5.052403237,0.610093021
2020-07-01 09:00:00,4.04108267,2.69815251,6.811201897,5.025058563,0.644206349
2020-07-01 10:00:00,4.034481925,2.820956157,6.664565835,5.081295724,0.556620604
2020-07-01 11:00:00,3.728517973,2.596098445,6.563753543,5.034345434,0.619302693
2020-07-01 12:00:00,3.763463095,2.729488613,6.352047729,5.044148241,0.480030064
2020-07-01 13:00:00,3.527389386,2.479646711,6.288352689,4.882659881,0.454844462
2020-07-01 14:00:00,3.228802737,2.346256543,6.096809334,4.973464838,0.470068596
2020-07-01 15:00:00,2.981080654,2.343292317,5.727469753,5.126182265,0.44300347
2020-07-01 16:00:00,2.689094751,2.33948117,5.3049746,5.281995315,0.429376922
2020-07-01 17:00:00,2.411086896,2.365312282,4.805495514,5.440388051,0.432760065
2020-07-01 18:00:00,2.15598751,2.261564373,4.380250935,5.310371864,0.383328629
2020-07-01 19:00:00,1.950587852,1.999865567,4.187791104,5.014739818,0.333521281
2020-07-01 20:00:00,1.917584126,2.083710816,3.8826048,4.864602078,0.320740524
2020-07-01 21:00:00,1.841093138,2.047716643,3.63836411,4.750064008,0.278357293
2020-07-01 22:00:00,1.783627827,1.849113504,3.685104355,4.592187209,0.211446287
2020-07-01 23:00:00,2.137350112,2.209478689,3.570544931,4.351244512,0.271591011
2020-07-02 00:00:00,2.232866777,2.451274834,3.236947891,4.013821549,0.160135323
2020-07-02 01:00:00,2.529608281,5.170661236,3.74781308,7.43598641,0.123578608
2020-07-02 02:00:00,2.25099137,5.036380339,3.365355054,7.245419439,0.091626725
2020-07-02 03:00:00,2.533544784,4.878007869,3.634861877,6.98266801,0.060896532
2020-07-02 04:00:00,3.00242599,4.223191021,4.387169423,6.167464857,0.070670047
2020-07-02 05:00:00,3.038291903,3.30613148,4.534268664,4.969202845,0.157973869
2020-07-02 06:00:00,2.982306087,1.883543854,4.571043474,3.135717597,0.093224318
2020-07-02 07:00:00,2.332345759,0.9609551,4.801674069,2.406173335,0.049337466
2020-07-02 08:00:00,2.058977518,0.543104542,5.011815842,1.894626139,0.183911284
2020-07-02 09:00:00,1.953129336,0.356296117,5.126343108,1.618400277,0.188610087
2020-07-02 10:00:00,1.911139974,0.203847804,5.100075386,1.364792213,0.157410014
2020-07-02 11:00:00,2.07428614,0.019409042,5.270815577,1.029856325,0.180152238
2020-07-02 12:00:00,2.072536583,0.119329828,5.454164273,1.237266336,0.143031666
2020-07-02 13:00:00,2.125460674,0.11853994,5.649070767,1.275764714,0.191711304
2020-07-02 14:00:00,2.110589442,0.128413536,5.538220982,1.259402903,0.24969457
2020-07-02 15:00:00,2.019612492,0.142236569,5.240870374,1.324850146,0.310591103
2020-07-02 16:00:00,1.928198152,-0.100258934,5.015493323,0.938422677,0.244431907
2020-07-02 17:00:00,1.900642633,-0.338804999,5.093771133,0.491841494,0.113429189
2020-07-02 18:00:00,2.103153826,-0.348283651,5.421592298,0.304161901,0.025367682
2020-07-02 19:00:00,2.0476054,-0.298125786,5.199892728,0.294056077,0.0
2020-07-02 20:00:00,2.077785253,-0.167794327,4.733377993,0.540445696,0.0
2020-07-02 21:00:00,2.051541902,-0.016530845,4.327804372,0.783947936,0.0
2020-07-02 22:00:00,2.032296778,0.107086569,4.087717397,0.990395488,0.0
2020-07-02 23:00:00,2.449128671,0.67225117,3.736255283,0.983177042,0.0
2020-07-03 00:00:00,2.968309633,1.570353408,3.90069122,2.163152325,0.0
2020-07-03 01:00:00,1.930708825,2.14554272,2.652202136,2.857357571,0.0
2020-07-03 02:00:00,1.934503202,2.417138299,2.620440086,3.201115797,0.0
2020-07-03 03:00:00,2.073472254,2.470023247,2.795131361,3.330907608,0.0
2020-07-03 04:00:00,1.916954209,2.362012464,2.596618548,3.230441144,0.0
2020-07-03 05:00:00,1.571665915,2.501395673,2.118486257,3.485680269,0.018689502
2020-07-03 06:00:00,0.975000155,2.698593783,1.305718081,3.829438495,0.0
2020-07-03 07:00:00,-0.00300048,1.691090712,-0.107693151,3.87777101,0.0
2020-07-03 08:00:00,-0.40141005,1.469691016,-1.182498241,3.795225591,0.0
2020-07-03 09:00:00,-0.872387077,1.729633979,-1.707706428,3.22935502,0.0
2020-07-03 10:00:00,-1.050722789,1.886496112,-1.67310848,2.814455675,0.0
2020-07-03 11:00:00,-0.891833258,1.962238113,-1.451908488,2.960539345,0.0
2020-07-03 12:00:00,-1.201074972,1.942070125,-1.610151559,3.038197207,0.0
2020-07-03 13:00:00,-1.418777344,1.941621947,-1.763290015,3.129431617,0.0
2020-07-03 14:00:00,-0.997601513,2.092657773,-1.356622338,3.332536794,0.0
2020-07-03 15:00:00,-0.076042234,1.956411806,-0.335699297,3.327649236,0.0
2020-07-03 16:00:00,0.571373317,1.376918269,0.60468426,3.05285988,0.003656259
2020-07-03 17:00:00,0.780064044,1.102633625,1.137832959,2.877450864,0.00216145
2020-07-03 18:00:00,0.718879717,0.944875137,1.222342699,2.648821775,0.0
2020-07-03 19:00:00,0.401100655,0.86644407,0.655163232,2.545096939,0.005820648
2020-07-03 20:00:00,0.236045262,0.871374023,-0.154769047,2.360998932,0.003380202
2020-07-03 21:00:00,0.366951263,0.95697593,-0.586959801,1.837487194,0.031857906
2020-07-03 22:00:00,0.752080514,0.51731378,-0.193337251,1.48341079,0.007424114
2020-07-03 23:00:00,0.807573276,0.612775593,0.40163401,1.846176185,0.007515151
2020-07-04 00:00:00,0.457067714,1.043922369,0.601848362,1.838030256,0.0
2020-07-04 01:00:00,-1.050128688,2.36310187,-1.431789643,3.178548775,0.0
2020-07-04 02:00:00,-0.947299115,2.877279507,-1.279627265,3.841212299,0.0
2020-07-04 03:00:00,-0.711632764,2.816686182,-0.991369343,3.810281011,0.0
2020-07-04 04:00:00,-0.565622089,2.776867712,-0.821722468,3.753136767,0.016069918
2020-07-04 05:00:00,-0.362158593,2.469140187,-0.570323756,3.431765929,0.004413941
2020-07-04 06:00:00,-0.635882865,2.528435083,-0.991841897,3.599004587,0.006296402
2020-07-04 07:00:00,-0.461694692,1.530809282,-1.265450646,3.548151452,0.005626818
2020-07-04 08:00:00,-0.332151386,1.504407905,-1.166214312,3.790359164,0.0
2020-07-04 09:00:00,-0.3164159,1.488393955,-1.093913555,3.824436007,0.0
2020-07-04 10:00:00,-0.555375726,1.737692203,-1.333970971,3.648809203,0.0
2020-07-04 11:00:00,-0.843371718,1.891339561,-1.663341088,3.443299629,0.0
2020-07-04 12:00:00,-1.303360234,1.983095166,-1.940730268,3.16963637,0.0
2020-07-04 13:00:00,-1.685403202,1.78010753,-2.237021607,2.928477176,0.0
2020-07-04 14:00:00,-1.922167378,1.427367821,-2.463847513,2.61759152,0.0
2020-07-04 15:00:00,-1.996819452,0.940457181,-2.425570641,2.20814515,0.0
2020-07-04 16:00:00,-1.879352218,0.693755789,-2.182677901,1.993198912,0.0
2020-07-04 17:00:00,-1.372157243,0.820136151,-1.640658497,2.033042605,0.00102199
2020-07-04 18:00:00,-0.81775581,1.000617695,-1.080209489,2.174068307,0.0
2020-07-04 19:00:00,-0.520245338,1.147772911,-0.679483723,2.299366236,0.0
2020-07-04 20:00:00,-0.632955332,1.271989226,-0.669087536,2.381150659,0.0
2020-07-04 21:00:00,-0.900458598,1.309643649,-0.894495779,2.408936392,0.0
2020-07-04 22:00:00,-1.026342488,1.347298071,-1.023975567,2.431479534,0.0
2020-07-04 23:00:00,-0.776770358,1.081553064,-1.04571305,2.458741008,0.0
2020-07-05 00:00:00,-0.369111482,0.966858558,-0.870868081,2.17826238,0.0
2020-07-05 01:00:00,-0.690116528,1.261931849,-1.054747987,1.751941088,0.0
2020-07-05 02:00:00,-1.751005405,1.639949114,-2.344421511,2.178170237,0.0
2020-07-05 03:00:00,-1.491037849,1.276820931,-1.981016142,1.682221471,0.0
2020-07-05 04:00:00,-1.28195756,1.155640342,-1.727161248,1.508169661,0.0
2020-07-05 05:00:00,-1.163589354,1.283024716,-1.557924652,1.664420718,0.0
2020-07-05 06:00:00,-1.210328201,1.350439173,-1.735094214,1.871107242,0.0
2020-07-05 07:00:00,-1.076749127,1.103942138,-2.246959365,2.08273842,0.0
2020-07-05 08:00:00,-1.742432007,1.600244893,-2.426395488,2.254317904,0.0
2020-07-05 09:00:00,-1.962021624,1.567158043,-2.445283501,2.339365947,0.0
2020-07-05 10:00:00,-2.041947819,1.606035092,-2.398441229,2.518856876,0.0
2020-07-05 11:00:00,-2.048032166,1.512151154,-2.694605272,2.807130187,0.0
2020-07-05 12:00:00,-1.932153011,1.287987743,-3.18833793,2.91245131,0.0
2020-07-05 13:00:00,-2.047479044,0.938921472,-3.71342469,2.413041287,0.0
2020-07-05 14:00:00,-2.116895912,0.406636767,-4.118005928,1.498280354,0.0
2020-07-05 15:00:00,-2.257389017,-0.219945461,-4.160315077,0.3496373,0.01568814
2020-07-05 16:00:00,-2.150912943,-0.622777864,-4.006944411,-0.538916969,0.008363873
2020-07-05 17:00:00,-2.125192749,-0.866379799,-3.714557971,-1.116946985,0.007415304
2020-07-05 18:00:00,-1.95455447,-1.022301582,-3.207603703,-1.377530235,0.035898882
2020-07-05 19:00:00,-1.759302242,-1.145550099,-2.7656242,-1.601028582,0.04416878
2020-07-05 20:00:00,-1.6732917,-1.16912448,-2.542745647,-1.795847938,0.039845878
2020-07-05 21:00:00,-1.552987565,-1.261767661,-2.209561099,-1.974844401,0.073771257
2020-07-05 22:00:00,-1.399496082,-1.227853639,-1.897531125,-2.098460744,0.042759139
2020-07-05 23:00:00,-1.207286028,-1.223304197,-1.487661244,-2.264106643,0.034019356
2020-07-06 00:00:00,-0.587512312,-1.026437438,-0.908932527,-2.327892675,0.07311343
2020-07-06 01:00:00,-1.129106313,-0.166181104,-2.119869616,-0.469889696,0.040973594
2020-07-06 02:00:00,-1.282117288,-0.229573504,-1.764293659,-0.395578363,0.004593081
2020-07-06 03:00:00,-1.599615061,-0.638318369,-2.103912061,-0.933985005,0.033455503
2020-07-06 04:00:00,-1.485130064,-0.914833686,-1.895423134,-1.356484662,0.022272341
2020-07-06 05:00:00,-1.308894209,-0.95450255,-1.655019097,-1.409297119,0.007794146
2020-07-06 06:00:00,-1.126100741,-0.830440122,-1.495443545,-1.411633953,0.0
2020-07-06 07:00:00,-1.591964513,-0.760047334,-1.623797793,-1.70093405,0.0
2020-07-06 08:00:00,-1.886783873,-1.383859668,-1.678608526,-2.434232679,0.0
2020-07-06 09:00:00,-1.48977504,-1.97967045,-1.503769226,-3.265678353,0.0
2020-07-06 10:00:00,-1.202606228,-2.197071382,-1.193290707,-3.770901946,0.0
2020-07-06 11:00:00,-1.183206622,-2.273686737,-1.093729439,-3.880733162,0.0
2020-07-06 12:00:00,-1.199054188,-2.251129932,-1.272384676,-4.122829205,0.015500188
2020-07-06 13:00:00,-1.119543128,-2.276020199,-1.408023895,-4.669181083,0.027628984
2020-07-06 14:00:00,-0.957515434,-2.256574678,-1.472547923,-5.426782791,0.057889294
2020-07-06 15:00:00,-0.727998972,-2.265908528,-1.337255607,-6.09418269,0.084296588
2020-07-06 16:00:00,-0.47525763,-2.344468435,-0.884199802,-6.487705601,0.062682077
2020-07-06 17:00:00,-0.189728221,-2.446751879,-0.243122369,-6.73026901,0.138708766
2020-07-06 18:00:00,0.123671044,-2.484476191,0.492659685,-6.799439307,0.263227138
2020-07-06 19:00:00,0.302912471,-2.477475803,1.002954546,-6.752235253,0.269523534
2020-07-06 20:00:00,0.257828881,-2.449863163,1.017177585,-6.648479806,0.230429465
2020-07-06 21:00:00,0.085691534,-2.423028343,0.724044235,-6.579309508,0.299689873
2020-07-06 22:00:00,-0.057483021,-2.388804225,0.441664889,-6.522758116,0.476458965
2020-07-06 23:00:00,-0.145737566,-2.720155913,0.223462668,-6.103997395,0.408232298
2020-07-07 00:00:00,-0.133988509,-3.154568866,0.111412878,-5.531940338,0.358236999
2020-07-07 01:00:00,0.079960658,-3.404909952,0.251299753,-5.007369531,0.292359735
2020-07-07 02:00:00,0.160666228,-3.716789362,0.322056946,-5.280553652,0.272248841
2020-07-07 03:00:00,0.274950028,-3.9918165,0.44963431,-5.631790378,0.234470435
2020-07-07 04:00:00,0.363608338,-4.091795348,0.567205606,-5.805782646,0.217460762
2020-07-07 05:00:00,0.167146237,-3.905827867,0.306690485,-5.644799146,0.223663182
2020-07-07 06:00:00,-0.268192569,-3.206317155,-0.292958861,-5.272829696,0.22770416
2020-07-07 07:00:00,-0.59248758,-2.099725332,-1.093444282,-5.418771808,0.160793157
2020-07-07 08:00:00,-0.897342563,-2.083687769,-1.788151272,-5.777732491,0.12498825
2020-07-07 09:00:00,-0.983644505,-2.115080445,-2.054384146,-6.0354687,0.100178552
2020-07-07 10:00:00,-1.104997407,-2.15363884,-2.416032023,-6.184663004,0.162202799
2020-07-07 11:00:00,-1.220164845,-2.224272361,-2.690126808,-6.311091964,0.174889575
2020-07-07 12:00:00,-1.239310327,-2.327322232,-2.754451529,-6.464351508,0.238605386
2020-07-07 13:00:00,-1.187764798,-2.398296977,-2.675832425,-6.563949886,0.387839481
2020-07-07 14:00:00,-1.167735678,-2.540928917,-2.630447761,-6.76111402,0.54600131
2020-07-07 15:00:00,-1.076426456,-2.715294758,-2.401022922,-6.991206598,0.586035137
2020-07-07 16:00:00,-1.000139074,-2.802648291,-2.208406117,-7.198940357,0.582276086
